target,model,depth,seed,pose,dockq,recall,overrep,n_contact
8k5h_HL,protenix,d15,seed2_r0,8k5h_hl_sample_1.cif,0.026,0.2444,0.8444,45
8k5h_HL,protenix,d15,seed2_r0,8k5h_hl_sample_2.cif,0.02,0.3103,0.8621,29
8k5h_HL,protenix,d15,seed2_r0,8k5h_hl_sample_3.cif,0.03,0.1905,0.8571,42
8k5h_HL,protenix,d15,seed2_r0,8k5h_hl_sample_4.cif,0.024,0.2432,0.5946,37
8k5h_HL,protenix,d15,seed2_r1,8k5h_hl_sample_0.cif,0.01,0.0323,0.9032,31
8k5h_HL,protenix,d15,seed2_r1,8k5h_hl_sample_1.cif,0.01,0.0968,0.8387,31
8k5h_HL,protenix,d15,seed2_r1,8k5h_hl_sample_2.cif,0.007,0.1379,0.8966,29
8k5h_HL,protenix,d15,seed2_r1,8k5h_hl_sample_3.cif,0.007,0.1379,0.8621,29
8k5h_HL,protenix,d15,seed2_r1,8k5h_hl_sample_4.cif,0.007,0.0833,0.7778,36
8k5h_HL,protenix,d15,seed2_r2,8k5h_hl_sample_0.cif,0.043,0.3125,1.0,32
8k5h_HL,protenix,d15,seed2_r2,8k5h_hl_sample_1.cif,0.023,0.2222,0.8222,45
8k5h_HL,protenix,d15,seed2_r2,8k5h_hl_sample_2.cif,0.017,0.2292,0.8125,48
8k5h_HL,protenix,d15,seed2_r2,8k5h_hl_sample_3.cif,0.025,0.25,0.75,32
8k5h_HL,protenix,d15,seed2_r2,8k5h_hl_sample_4.cif,0.02,0.36,0.84,25
8k5h_HL,protenix,d15,seed2_r3,8k5h_hl_sample_0.cif,0.086,0.2941,0.9706,34
8k5h_HL,protenix,d15,seed2_r3,8k5h_hl_sample_1.cif,0.031,0.2093,0.7209,43
8k5h_HL,protenix,d15,seed2_r3,8k5h_hl_sample_2.cif,0.062,0.2564,0.9744,39
8k5h_HL,protenix,d15,seed2_r3,8k5h_hl_sample_3.cif,0.041,0.3243,0.8378,37
8k5h_HL,protenix,d15,seed2_r3,8k5h_hl_sample_4.cif,0.013,0.1489,0.5106,47
8k5h_HL,protenix,d15,seed3_r0,8k5h_hl_sample_0.cif,0.01,0.1731,0.4423,52
8k5h_HL,protenix,d15,seed3_r0,8k5h_hl_sample_1.cif,0.006,0.0,0.0,38
8k5h_HL,protenix,d15,seed3_r0,8k5h_hl_sample_2.cif,0.008,0.3256,0.8372,43
8k5h_HL,protenix,d15,seed3_r0,8k5h_hl_sample_3.cif,0.023,0.25,0.8846,52
8k5h_HL,protenix,d15,seed3_r0,8k5h_hl_sample_4.cif,0.027,0.2292,0.6042,48
8k5h_HL,protenix,d15,seed3_r1,8k5h_hl_sample_0.cif,0.025,0.3226,0.8387,31
8k5h_HL,protenix,d15,seed3_r1,8k5h_hl_sample_1.cif,0.026,0.2857,0.8286,35
8k5h_HL,protenix,d15,seed3_r1,8k5h_hl_sample_2.cif,0.036,0.3056,0.8333,36
8k5h_HL,protenix,d15,seed3_r1,8k5h_hl_sample_3.cif,0.026,0.3226,0.8065,31
8k5h_HL,protenix,d15,seed3_r1,8k5h_hl_sample_4.cif,0.017,0.3226,0.871,31
8k5h_HL,protenix,d15,seed3_r2,8k5h_hl_sample_0.cif,0.017,0.2619,0.5952,42
8k5h_HL,protenix,d15,seed3_r2,8k5h_hl_sample_1.cif,0.005,0.0,0.0,39
8k5h_HL,protenix,d15,seed3_r2,8k5h_hl_sample_2.cif,0.006,0.0,0.0,38
8k5h_HL,protenix,d15,seed3_r2,8k5h_hl_sample_3.cif,0.032,0.2857,0.881,42
8k5h_HL,protenix,d15,seed3_r2,8k5h_hl_sample_4.cif,0.061,0.2286,0.6857,35
8k5h_HL,protenix,d15,seed3_r3,8k5h_hl_sample_0.cif,0.043,0.1731,0.5385,52
8k5h_HL,protenix,d15,seed3_r3,8k5h_hl_sample_1.cif,0.034,0.1556,0.5333,45
8k5h_HL,protenix,d15,seed3_r3,8k5h_hl_sample_2.cif,0.008,0.2326,0.5581,43
8k5h_HL,protenix,d15,seed3_r3,8k5h_hl_sample_3.cif,0.032,0.2653,0.6327,49
8k5h_HL,protenix,d15,seed3_r3,8k5h_hl_sample_4.cif,0.007,0.0,0.0,42
8k5h_HL,protenix,d15,seed4_r0,8k5h_hl_sample_0.cif,0.085,0.2727,0.8182,44
8k5h_HL,protenix,d15,seed4_r0,8k5h_hl_sample_1.cif,0.009,0.2927,0.8293,41
8k5h_HL,protenix,d15,seed4_r0,8k5h_hl_sample_2.cif,0.008,0.2,0.9667,30
8k5h_HL,protenix,d15,seed4_r0,8k5h_hl_sample_3.cif,0.024,0.3714,0.8571,35
8k5h_HL,protenix,d15,seed4_r0,8k5h_hl_sample_4.cif,0.039,0.2619,0.7857,42
8k5h_HL,protenix,d15,seed4_r1,8k5h_hl_sample_0.cif,0.008,0.3333,0.9722,36
8k5h_HL,protenix,d15,seed4_r1,8k5h_hl_sample_1.cif,0.007,0.3103,0.9655,29
8k5h_HL,protenix,d15,seed4_r1,8k5h_hl_sample_2.cif,0.023,0.3636,0.9545,22
8k5h_HL,protenix,d15,seed4_r1,8k5h_hl_sample_3.cif,0.024,0.1795,0.7949,39
8k5h_HL,protenix,d15,seed4_r1,8k5h_hl_sample_4.cif,0.04,0.2059,0.9412,34
8k5h_HL,protenix,d15,seed4_r2,8k5h_hl_sample_0.cif,0.089,0.3056,0.9167,36
8k5h_HL,protenix,d15,seed4_r2,8k5h_hl_sample_1.cif,0.015,0.186,0.7907,43
8k5h_HL,protenix,d15,seed4_r2,8k5h_hl_sample_2.cif,0.039,0.1667,0.9167,36
8k5h_HL,protenix,d15,seed4_r2,8k5h_hl_sample_3.cif,0.025,0.2059,0.8529,34
8k5h_HL,protenix,d15,seed4_r2,8k5h_hl_sample_4.cif,0.007,0.0385,0.6346,52
8k5h_HL,protenix,d15,seed4_r3,8k5h_hl_sample_0.cif,0.068,0.2826,0.8696,46
8k5h_HL,protenix,d15,seed4_r3,8k5h_hl_sample_1.cif,0.042,0.3421,0.7895,38
8k5h_HL,protenix,d15,seed4_r3,8k5h_hl_sample_2.cif,0.017,0.3889,0.8611,36
8k5h_HL,protenix,d15,seed4_r3,8k5h_hl_sample_3.cif,0.008,0.1961,0.5098,51
8k5h_HL,protenix,d15,seed4_r3,8k5h_hl_sample_4.cif,0.007,0.0784,0.6471,51
8k5h_HL,protenix,d15,seed5_r0,8k5h_hl_sample_0.cif,0.035,0.2353,0.8039,51
8k5h_HL,protenix,d15,seed5_r0,8k5h_hl_sample_1.cif,0.141,0.2941,0.9118,34
8k5h_HL,protenix,d15,seed5_r0,8k5h_hl_sample_2.cif,0.017,0.4118,0.9412,34
8k5h_HL,protenix,d15,seed5_r0,8k5h_hl_sample_3.cif,0.035,0.3548,0.6774,31
8k5h_HL,protenix,d15,seed5_r0,8k5h_hl_sample_4.cif,0.212,0.3421,0.7632,38
8k5h_HL,protenix,d15,seed5_r1,8k5h_hl_sample_0.cif,0.092,0.2667,0.8667,45
8k5h_HL,protenix,d15,seed5_r1,8k5h_hl_sample_1.cif,0.161,0.3333,0.881,42
8k5h_HL,protenix,d15,seed5_r1,8k5h_hl_sample_2.cif,0.017,0.4444,0.9259,27
8k5h_HL,protenix,d15,seed5_r1,8k5h_hl_sample_3.cif,0.007,0.1842,0.6316,38
8k5h_HL,protenix,d15,seed5_r1,8k5h_hl_sample_4.cif,0.03,0.1143,0.8,35
8k5h_HL,protenix,d15,seed5_r2,8k5h_hl_sample_0.cif,0.017,0.0,0.3333,30
8k5h_HL,protenix,d15,seed5_r2,8k5h_hl_sample_1.cif,0.18,0.4286,0.8,35
8k5h_HL,protenix,d15,seed5_r2,8k5h_hl_sample_2.cif,0.008,0.28,0.92,25
8k5h_HL,protenix,d15,seed5_r2,8k5h_hl_sample_3.cif,0.101,0.3333,0.8205,39
8k5h_HL,protenix,d15,seed5_r2,8k5h_hl_sample_4.cif,0.042,0.35,0.775,40
8k5h_HL,protenix,d15,seed5_r3,8k5h_hl_sample_0.cif,0.084,0.2609,0.8478,46
8k5h_HL,protenix,d15,seed5_r3,8k5h_hl_sample_1.cif,0.07,0.2826,0.8043,46
8k5h_HL,protenix,d15,seed5_r3,8k5h_hl_sample_2.cif,0.11,0.3095,0.881,42
8k5h_HL,protenix,d15,seed5_r3,8k5h_hl_sample_3.cif,0.017,0.5,0.9615,26
8k5h_HL,protenix,d15,seed5_r3,8k5h_hl_sample_4.cif,0.017,0.4483,0.8966,29
8k5h_HL,protenix,d15,seedfull_r0,8k5h_hl_sample_0.cif,0.048,0.3125,0.7812,32
8k5h_HL,protenix,d15,seedfull_r0,8k5h_hl_sample_1.cif,0.043,0.303,0.9091,33
8k5h_HL,protenix,d15,seedfull_r0,8k5h_hl_sample_2.cif,0.037,0.3333,0.8519,27
8k5h_HL,protenix,d15,seedfull_r0,8k5h_hl_sample_3.cif,0.035,0.2759,0.9655,29
8k5h_HL,protenix,d15,seedfull_r0,8k5h_hl_sample_4.cif,0.039,0.2917,1.0,24
8k5h_HL,protenix,d15,seedfull_r1,8k5h_hl_sample_0.cif,0.026,0.3704,0.7778,27
8k5h_HL,protenix,d15,seedfull_r1,8k5h_hl_sample_1.cif,0.027,0.36,0.92,25
8k5h_HL,protenix,d15,seedfull_r1,8k5h_hl_sample_2.cif,0.033,0.3333,0.6667,27
8k5h_HL,protenix,d15,seedfull_r1,8k5h_hl_sample_3.cif,0.059,0.3043,0.6087,23
8k5h_HL,protenix,d15,seedfull_r1,8k5h_hl_sample_4.cif,0.022,0.0,0.8333,12
8k5h_HL,protenix,d15,seedfull_r2,8k5h_hl_sample_0.cif,0.38,0.5909,0.8636,22
8k5h_HL,protenix,d15,seedfull_r2,8k5h_hl_sample_1.cif,0.392,0.56,0.76,25
8k5h_HL,protenix,d15,seedfull_r2,8k5h_hl_sample_2.cif,0.396,0.6667,0.8571,21
8k5h_HL,protenix,d15,seedfull_r2,8k5h_hl_sample_3.cif,0.433,0.5714,0.8095,21
8k5h_HL,protenix,d15,seedfull_r2,8k5h_hl_sample_4.cif,0.369,0.56,0.72,25
8k5h_HL,protenix,d15,seedfull_r3,8k5h_hl_sample_0.cif,0.026,0.3667,0.7667,30
8k5h_HL,protenix,d15,seedfull_r3,8k5h_hl_sample_1.cif,0.026,0.4348,0.8261,23
8k5h_HL,protenix,d15,seedfull_r3,8k5h_hl_sample_2.cif,0.026,0.4167,0.7917,24
8k5h_HL,protenix,d15,seedfull_r3,8k5h_hl_sample_3.cif,0.039,0.25,0.9583,24
8k5h_HL,protenix,d15,seedfull_r3,8k5h_hl_sample_4.cif,0.009,0.3846,0.7308,26
8k5h_HL,protenix,d15,seedfull_r4,8k5h_hl_sample_0.cif,0.027,0.4286,0.9048,21
8k5h_HL,protenix,d15,seedfull_r4,8k5h_hl_sample_1.cif,0.027,0.3478,0.913,23
8k5h_HL,protenix,d15,seedfull_r4,8k5h_hl_sample_2.cif,0.056,0.24,0.96,25
8k5h_HL,protenix,d15,seedfull_r4,8k5h_hl_sample_3.cif,0.009,0.3571,0.75,28
8k5h_HL,protenix,d15,seedfull_r4,8k5h_hl_sample_4.cif,0.06,0.2381,1.0,21
8k5h_HL,protenix,d15,seedfull_r5,8k5h_hl_sample_0.cif,0.047,0.3,0.7,30
8k5h_HL,protenix,d15,seedfull_r5,8k5h_hl_sample_1.cif,0.031,0.1923,0.7692,26
8k5h_HL,protenix,d15,seedfull_r5,8k5h_hl_sample_2.cif,0.053,0.28,0.72,25
8k5h_HL,protenix,d15,seedfull_r5,8k5h_hl_sample_3.cif,0.027,0.1923,0.8077,26
8k5h_HL,protenix,d15,seedfull_r5,8k5h_hl_sample_4.cif,0.026,0.3636,0.8182,22
8k5h_HL,protenix,d15,seedfull_r6,8k5h_hl_sample_0.cif,0.42,0.5652,0.7391,23
8k5h_HL,protenix,d15,seedfull_r6,8k5h_hl_sample_1.cif,0.384,0.6364,0.8636,22
8k5h_HL,protenix,d15,seedfull_r6,8k5h_hl_sample_2.cif,0.384,0.5909,0.8636,22
8k5h_HL,protenix,d15,seedfull_r6,8k5h_hl_sample_3.cif,0.376,0.5185,0.7037,27
8k5h_HL,protenix,d15,seedfull_r6,8k5h_hl_sample_4.cif,0.425,0.5417,0.75,24
8k5h_HL,protenix,d15,seedfull_r7,8k5h_hl_sample_0.cif,0.474,0.5417,0.9583,24
8k5h_HL,protenix,d15,seedfull_r7,8k5h_hl_sample_1.cif,0.464,0.5417,0.9167,24
8k5h_HL,protenix,d15,seedfull_r7,8k5h_hl_sample_2.cif,0.462,0.5652,0.913,23
8k5h_HL,protenix,d15,seedfull_r7,8k5h_hl_sample_3.cif,0.588,0.5455,0.9545,22
8k5h_HL,protenix,d15,seedfull_r7,8k5h_hl_sample_4.cif,0.504,0.5652,0.9565,23
