target,model,depth,seed,pose,dockq,recall,overrep,n_contact
9b7g_QP,protenix,d625,seed2_r0,9b7g_qp_sample_2.cif,0.029,0.5769,1.0,26
9b7g_QP,protenix,d625,seed2_r0,9b7g_qp_sample_3.cif,0.011,0.2097,0.6774,62
9b7g_QP,protenix,d625,seed2_r0,9b7g_qp_sample_4.cif,0.409,0.5897,1.0,39
9b7g_QP,protenix,d625,seed2_r1,9b7g_qp_sample_0.cif,0.017,0.3273,0.9818,55
9b7g_QP,protenix,d625,seed2_r1,9b7g_qp_sample_1.cif,0.044,0.4848,1.0,33
9b7g_QP,protenix,d625,seed2_r1,9b7g_qp_sample_2.cif,0.018,0.3265,0.4286,49
9b7g_QP,protenix,d625,seed2_r1,9b7g_qp_sample_3.cif,0.03,0.6667,1.0,24
9b7g_QP,protenix,d625,seed2_r1,9b7g_qp_sample_4.cif,0.055,0.6389,1.0,36
9b7g_QP,protenix,d625,seed2_r2,9b7g_qp_sample_0.cif,0.008,0.2222,0.3968,63
9b7g_QP,protenix,d625,seed2_r2,9b7g_qp_sample_1.cif,0.007,0.3721,0.4651,43
9b7g_QP,protenix,d625,seed2_r2,9b7g_qp_sample_2.cif,0.022,0.1795,1.0,39
9b7g_QP,protenix,d625,seed2_r2,9b7g_qp_sample_3.cif,0.099,0.7391,1.0,23
9b7g_QP,protenix,d625,seed2_r2,9b7g_qp_sample_4.cif,0.005,0.0,0.2923,65
9b7g_QP,protenix,d625,seed2_r3,9b7g_qp_sample_0.cif,0.016,0.4615,1.0,39
9b7g_QP,protenix,d625,seed2_r3,9b7g_qp_sample_1.cif,0.065,0.7391,1.0,23
9b7g_QP,protenix,d625,seed2_r3,9b7g_qp_sample_2.cif,0.315,0.5833,1.0,36
9b7g_QP,protenix,d625,seed2_r3,9b7g_qp_sample_3.cif,0.053,0.7241,1.0,29
9b7g_QP,protenix,d625,seed2_r3,9b7g_qp_sample_4.cif,0.073,0.5676,0.973,37
9b7g_QP,protenix,d625,seed3_r0,9b7g_qp_sample_0.cif,0.025,0.3958,0.8333,48
9b7g_QP,protenix,d625,seed3_r0,9b7g_qp_sample_1.cif,0.04,0.5714,1.0,42
9b7g_QP,protenix,d625,seed3_r0,9b7g_qp_sample_2.cif,0.065,0.7143,1.0,28
9b7g_QP,protenix,d625,seed3_r0,9b7g_qp_sample_3.cif,0.046,0.6452,1.0,31
9b7g_QP,protenix,d625,seed3_r0,9b7g_qp_sample_4.cif,0.059,0.5789,1.0,38
9b7g_QP,protenix,d625,seed3_r1,9b7g_qp_sample_0.cif,0.039,0.7742,1.0,31
9b7g_QP,protenix,d625,seed3_r1,9b7g_qp_sample_1.cif,0.008,0.3191,0.4043,47
9b7g_QP,protenix,d625,seed3_r1,9b7g_qp_sample_2.cif,0.061,0.75,1.0,20
9b7g_QP,protenix,d625,seed3_r1,9b7g_qp_sample_3.cif,0.009,0.0217,0.6522,46
9b7g_QP,protenix,d625,seed3_r1,9b7g_qp_sample_4.cif,0.044,0.619,1.0,21
9b7g_QP,protenix,d625,seed3_r2,9b7g_qp_sample_0.cif,0.051,0.4737,1.0,38
9b7g_QP,protenix,d625,seed3_r2,9b7g_qp_sample_1.cif,0.015,0.3878,0.7959,49
9b7g_QP,protenix,d625,seed3_r2,9b7g_qp_sample_2.cif,0.045,0.6875,1.0,32
9b7g_QP,protenix,d625,seed3_r2,9b7g_qp_sample_3.cif,0.051,0.7308,1.0,26
9b7g_QP,protenix,d625,seed3_r2,9b7g_qp_sample_4.cif,0.07,0.6923,1.0,26
9b7g_QP,protenix,d625,seed3_r3,9b7g_qp_sample_0.cif,0.04,0.75,1.0,32
9b7g_QP,protenix,d625,seed3_r3,9b7g_qp_sample_1.cif,0.044,0.6316,1.0,38
9b7g_QP,protenix,d625,seed3_r3,9b7g_qp_sample_2.cif,0.046,0.7097,1.0,31
9b7g_QP,protenix,d625,seed3_r3,9b7g_qp_sample_3.cif,0.087,0.6875,1.0,32
9b7g_QP,protenix,d625,seed3_r3,9b7g_qp_sample_4.cif,0.007,0.0,0.4348,46
9b7g_QP,protenix,d625,seed4_r0,9b7g_qp_sample_0.cif,0.034,0.6,1.0,35
9b7g_QP,protenix,d625,seed4_r0,9b7g_qp_sample_1.cif,0.051,0.6316,1.0,38
9b7g_QP,protenix,d625,seed4_r0,9b7g_qp_sample_2.cif,0.042,0.6667,1.0,36
9b7g_QP,protenix,d625,seed4_r0,9b7g_qp_sample_3.cif,0.197,0.6,1.0,30
9b7g_QP,protenix,d625,seed4_r0,9b7g_qp_sample_4.cif,0.008,0.0,0.7451,51
9b7g_QP,protenix,d625,seed4_r1,9b7g_qp_sample_0.cif,0.043,0.6486,1.0,37
9b7g_QP,protenix,d625,seed4_r1,9b7g_qp_sample_1.cif,0.018,0.4062,1.0,32
9b7g_QP,protenix,d625,seed4_r1,9b7g_qp_sample_2.cif,0.049,0.7,1.0,30
9b7g_QP,protenix,d625,seed4_r1,9b7g_qp_sample_3.cif,0.024,0.3922,0.5294,51
9b7g_QP,protenix,d625,seed4_r1,9b7g_qp_sample_4.cif,0.06,0.6667,1.0,30
9b7g_QP,protenix,d625,seed4_r2,9b7g_qp_sample_0.cif,0.037,0.7586,1.0,29
9b7g_QP,protenix,d625,seed4_r2,9b7g_qp_sample_1.cif,0.03,0.75,1.0,32
9b7g_QP,protenix,d625,seed4_r2,9b7g_qp_sample_2.cif,0.042,0.5312,1.0,32
9b7g_QP,protenix,d625,seed4_r2,9b7g_qp_sample_3.cif,0.024,0.4516,1.0,31
9b7g_QP,protenix,d625,seed4_r2,9b7g_qp_sample_4.cif,0.017,0.254,0.4286,63
9b7g_QP,protenix,d625,seed4_r3,9b7g_qp_sample_0.cif,0.042,0.6579,1.0,38
9b7g_QP,protenix,d625,seed4_r3,9b7g_qp_sample_1.cif,0.064,0.5,1.0,42
9b7g_QP,protenix,d625,seed4_r3,9b7g_qp_sample_2.cif,0.018,0.4062,1.0,32
9b7g_QP,protenix,d625,seed4_r3,9b7g_qp_sample_3.cif,0.019,0.2388,0.4925,67
9b7g_QP,protenix,d625,seed4_r3,9b7g_qp_sample_4.cif,0.007,0.3043,0.4348,46
9b7g_QP,protenix,d625,seed5_r0,9b7g_qp_sample_0.cif,0.057,0.7143,1.0,28
9b7g_QP,protenix,d625,seed5_r0,9b7g_qp_sample_1.cif,0.145,0.7059,1.0,34
9b7g_QP,protenix,d625,seed5_r0,9b7g_qp_sample_2.cif,0.074,0.5116,1.0,43
9b7g_QP,protenix,d625,seed5_r0,9b7g_qp_sample_3.cif,0.104,0.7667,1.0,30
9b7g_QP,protenix,d625,seed5_r0,9b7g_qp_sample_4.cif,0.015,0.1875,1.0,32
9b7g_QP,protenix,d625,seed5_r1,9b7g_qp_sample_0.cif,0.041,0.6364,1.0,33
9b7g_QP,protenix,d625,seed5_r1,9b7g_qp_sample_1.cif,0.134,0.6667,1.0,33
9b7g_QP,protenix,d625,seed5_r1,9b7g_qp_sample_2.cif,0.068,0.4872,1.0,39
9b7g_QP,protenix,d625,seed5_r1,9b7g_qp_sample_3.cif,0.063,0.7027,1.0,37
9b7g_QP,protenix,d625,seed5_r1,9b7g_qp_sample_4.cif,0.026,0.7333,1.0,30
9b7g_QP,protenix,d625,seed5_r2,9b7g_qp_sample_0.cif,0.07,0.6897,1.0,29
9b7g_QP,protenix,d625,seed5_r2,9b7g_qp_sample_1.cif,0.086,0.7037,1.0,27
9b7g_QP,protenix,d625,seed5_r2,9b7g_qp_sample_2.cif,0.138,0.6486,1.0,37
9b7g_QP,protenix,d625,seed5_r2,9b7g_qp_sample_3.cif,0.041,0.6154,1.0,39
9b7g_QP,protenix,d625,seed5_r2,9b7g_qp_sample_4.cif,0.027,0.7727,1.0,22
9b7g_QP,protenix,d625,seed5_r3,9b7g_qp_sample_0.cif,0.042,0.6286,1.0,35
9b7g_QP,protenix,d625,seed5_r3,9b7g_qp_sample_1.cif,0.145,0.6765,1.0,34
9b7g_QP,protenix,d625,seed5_r3,9b7g_qp_sample_2.cif,0.074,0.5366,1.0,41
9b7g_QP,protenix,d625,seed5_r3,9b7g_qp_sample_3.cif,0.052,0.75,1.0,32
9b7g_QP,protenix,d625,seed5_r3,9b7g_qp_sample_4.cif,0.027,0.7143,1.0,28
9b7g_QP,protenix,d625,seedfull_r0,9b7g_qp_sample_0.cif,0.076,0.6,1.0,35
9b7g_QP,protenix,d625,seedfull_r0,9b7g_qp_sample_1.cif,0.085,0.7059,1.0,34
9b7g_QP,protenix,d625,seedfull_r0,9b7g_qp_sample_2.cif,0.141,0.65,1.0,40
9b7g_QP,protenix,d625,seedfull_r0,9b7g_qp_sample_3.cif,0.065,0.6765,1.0,34
9b7g_QP,protenix,d625,seedfull_r0,9b7g_qp_sample_4.cif,0.147,0.6842,0.9737,38
9b7g_QP,protenix,d625,seedfull_r1,9b7g_qp_sample_0.cif,0.152,0.7917,1.0,24
9b7g_QP,protenix,d625,seedfull_r1,9b7g_qp_sample_1.cif,0.194,0.8,0.95,20
9b7g_QP,protenix,d625,seedfull_r1,9b7g_qp_sample_2.cif,0.174,0.7143,1.0,28
9b7g_QP,protenix,d625,seedfull_r1,9b7g_qp_sample_3.cif,0.023,0.6364,1.0,33
9b7g_QP,protenix,d625,seedfull_r1,9b7g_qp_sample_4.cif,0.031,0.6216,1.0,37
9b7g_QP,protenix,d625,seedfull_r2,9b7g_qp_sample_0.cif,0.048,0.6486,1.0,37
9b7g_QP,protenix,d625,seedfull_r2,9b7g_qp_sample_1.cif,0.039,0.5429,1.0,35
9b7g_QP,protenix,d625,seedfull_r2,9b7g_qp_sample_2.cif,0.035,0.5789,1.0,38
9b7g_QP,protenix,d625,seedfull_r2,9b7g_qp_sample_3.cif,0.152,0.7407,0.963,27
9b7g_QP,protenix,d625,seedfull_r2,9b7g_qp_sample_4.cif,0.283,0.5833,0.9722,36
9b7g_QP,protenix,d625,seedfull_r3,9b7g_qp_sample_0.cif,0.138,0.7826,1.0,23
9b7g_QP,protenix,d625,seedfull_r3,9b7g_qp_sample_1.cif,0.165,0.8,1.0,25
9b7g_QP,protenix,d625,seedfull_r3,9b7g_qp_sample_2.cif,0.035,0.575,1.0,40
9b7g_QP,protenix,d625,seedfull_r3,9b7g_qp_sample_3.cif,0.151,0.8182,0.9545,22
9b7g_QP,protenix,d625,seedfull_r3,9b7g_qp_sample_4.cif,0.033,0.6486,1.0,37
9b7g_QP,protenix,d625,seedfull_r4,9b7g_qp_sample_0.cif,0.044,0.5946,1.0,37
9b7g_QP,protenix,d625,seedfull_r4,9b7g_qp_sample_1.cif,0.078,0.6571,1.0,35
9b7g_QP,protenix,d625,seedfull_r4,9b7g_qp_sample_2.cif,0.013,0.3043,0.3913,46
9b7g_QP,protenix,d625,seedfull_r4,9b7g_qp_sample_3.cif,0.063,0.7857,1.0,28
9b7g_QP,protenix,d625,seedfull_r4,9b7g_qp_sample_4.cif,0.033,0.6296,1.0,27
9b7g_QP,protenix,d625,seedfull_r5,9b7g_qp_sample_0.cif,0.151,0.8421,0.9474,19
9b7g_QP,protenix,d625,seedfull_r5,9b7g_qp_sample_1.cif,0.188,0.7917,1.0,24
9b7g_QP,protenix,d625,seedfull_r5,9b7g_qp_sample_2.cif,0.1,0.75,1.0,28
9b7g_QP,protenix,d625,seedfull_r5,9b7g_qp_sample_3.cif,0.034,0.5581,1.0,43
9b7g_QP,protenix,d625,seedfull_r5,9b7g_qp_sample_4.cif,0.037,0.7241,1.0,29
9b7g_QP,protenix,d625,seedfull_r6,9b7g_qp_sample_0.cif,0.082,0.697,1.0,33
9b7g_QP,protenix,d625,seedfull_r6,9b7g_qp_sample_1.cif,0.137,0.6053,0.9737,38
9b7g_QP,protenix,d625,seedfull_r6,9b7g_qp_sample_2.cif,0.056,0.6667,1.0,33
9b7g_QP,protenix,d625,seedfull_r6,9b7g_qp_sample_3.cif,0.008,0.3704,0.4815,54
9b7g_QP,protenix,d625,seedfull_r6,9b7g_qp_sample_4.cif,0.064,0.7778,0.963,27
9b7g_QP,protenix,d625,seedfull_r7,9b7g_qp_sample_0.cif,0.112,0.5714,0.9762,42
9b7g_QP,protenix,d625,seedfull_r7,9b7g_qp_sample_1.cif,0.067,0.75,1.0,28
9b7g_QP,protenix,d625,seedfull_r7,9b7g_qp_sample_2.cif,0.062,0.8065,1.0,31
9b7g_QP,protenix,d625,seedfull_r7,9b7g_qp_sample_3.cif,0.008,0.35,0.4667,60
9b7g_QP,protenix,d625,seedfull_r7,9b7g_qp_sample_4.cif,0.091,0.7742,1.0,31
