target,model,depth,seed,pose,dockq,recall,overrep,n_contact
8q7s_C,protenix,d86,seed1_r0,8q7s_c_sample_1.cif,0.122,0.6129,0.9032,31
8q7s_C,protenix,d86,seed1_r0,8q7s_c_sample_2.cif,0.063,0.6786,0.8571,28
8q7s_C,protenix,d86,seed1_r0,8q7s_c_sample_3.cif,0.219,0.6129,0.9355,31
8q7s_C,protenix,d86,seed1_r0,8q7s_c_sample_4.cif,0.045,0.6667,0.9167,24
8q7s_C,protenix,d86,seed1_r1,8q7s_c_sample_0.cif,0.138,0.6176,0.9412,34
8q7s_C,protenix,d86,seed1_r1,8q7s_c_sample_1.cif,0.059,0.6429,0.7857,28
8q7s_C,protenix,d86,seed1_r1,8q7s_c_sample_2.cif,0.187,0.697,0.9394,33
8q7s_C,protenix,d86,seed1_r1,8q7s_c_sample_3.cif,0.061,0.6786,0.9643,28
8q7s_C,protenix,d86,seed1_r1,8q7s_c_sample_4.cif,0.065,0.8214,0.9286,28
8q7s_C,protenix,d86,seed1_r2,8q7s_c_sample_0.cif,0.142,0.6786,0.8929,28
8q7s_C,protenix,d86,seed1_r2,8q7s_c_sample_1.cif,0.066,0.6452,0.871,31
8q7s_C,protenix,d86,seed1_r2,8q7s_c_sample_2.cif,0.058,0.84,0.96,25
8q7s_C,protenix,d86,seed1_r2,8q7s_c_sample_3.cif,0.043,0.7826,0.913,23
8q7s_C,protenix,d86,seed1_r2,8q7s_c_sample_4.cif,0.073,0.7778,0.9259,27
8q7s_C,protenix,d86,seed1_r3,8q7s_c_sample_0.cif,0.13,0.5926,0.8148,27
8q7s_C,protenix,d86,seed1_r3,8q7s_c_sample_1.cif,0.097,0.7333,0.9,30
8q7s_C,protenix,d86,seed1_r3,8q7s_c_sample_2.cif,0.045,0.5714,0.75,28
8q7s_C,protenix,d86,seed1_r3,8q7s_c_sample_3.cif,0.059,0.6207,0.931,29
8q7s_C,protenix,d86,seed1_r3,8q7s_c_sample_4.cif,0.045,0.7241,0.9655,29
8q7s_C,protenix,d86,seed2_r0,8q7s_c_sample_0.cif,0.057,0.6538,0.7692,26
8q7s_C,protenix,d86,seed2_r0,8q7s_c_sample_1.cif,0.149,0.75,0.9375,32
8q7s_C,protenix,d86,seed2_r0,8q7s_c_sample_2.cif,0.103,0.7586,0.931,29
8q7s_C,protenix,d86,seed2_r0,8q7s_c_sample_3.cif,0.076,0.7308,0.8846,26
8q7s_C,protenix,d86,seed2_r0,8q7s_c_sample_4.cif,0.069,0.8077,0.9615,26
8q7s_C,protenix,d86,seed2_r1,8q7s_c_sample_0.cif,0.133,0.697,0.9394,33
8q7s_C,protenix,d86,seed2_r1,8q7s_c_sample_1.cif,0.067,0.72,0.76,25
8q7s_C,protenix,d86,seed2_r1,8q7s_c_sample_2.cif,0.076,0.6786,0.8571,28
8q7s_C,protenix,d86,seed2_r1,8q7s_c_sample_3.cif,0.097,0.8947,0.9474,19
8q7s_C,protenix,d86,seed2_r1,8q7s_c_sample_4.cif,0.076,0.84,0.92,25
8q7s_C,protenix,d86,seed2_r2,8q7s_c_sample_0.cif,0.141,0.72,0.92,25
8q7s_C,protenix,d86,seed2_r2,8q7s_c_sample_1.cif,0.056,0.7037,0.7778,27
8q7s_C,protenix,d86,seed2_r2,8q7s_c_sample_2.cif,0.041,0.7241,0.931,29
8q7s_C,protenix,d86,seed2_r2,8q7s_c_sample_3.cif,0.041,0.7,0.9,30
8q7s_C,protenix,d86,seed2_r2,8q7s_c_sample_4.cif,0.077,0.8462,0.9615,26
8q7s_C,protenix,d86,seed2_r3,8q7s_c_sample_0.cif,0.054,0.7037,0.8148,27
8q7s_C,protenix,d86,seed2_r3,8q7s_c_sample_1.cif,0.084,0.7333,0.9,30
8q7s_C,protenix,d86,seed2_r3,8q7s_c_sample_2.cif,0.041,0.7241,0.8966,29
8q7s_C,protenix,d86,seed2_r3,8q7s_c_sample_3.cif,0.079,0.7586,0.931,29
8q7s_C,protenix,d86,seed2_r3,8q7s_c_sample_4.cif,0.048,0.76,0.92,25
8q7s_C,protenix,d86,seed3_r0,8q7s_c_sample_0.cif,0.086,0.5556,0.7407,27
8q7s_C,protenix,d86,seed3_r0,8q7s_c_sample_1.cif,0.356,0.7742,0.9355,31
8q7s_C,protenix,d86,seed3_r0,8q7s_c_sample_2.cif,0.058,0.7037,0.9259,27
8q7s_C,protenix,d86,seed3_r0,8q7s_c_sample_3.cif,0.063,0.7143,0.8929,28
8q7s_C,protenix,d86,seed3_r0,8q7s_c_sample_4.cif,0.101,0.7273,0.9091,22
8q7s_C,protenix,d86,seed3_r1,8q7s_c_sample_0.cif,0.083,0.6957,0.8261,23
8q7s_C,protenix,d86,seed3_r1,8q7s_c_sample_1.cif,0.058,0.8148,0.963,27
8q7s_C,protenix,d86,seed3_r1,8q7s_c_sample_2.cif,0.076,0.75,0.875,24
8q7s_C,protenix,d86,seed3_r1,8q7s_c_sample_3.cif,0.378,0.6774,0.9355,31
8q7s_C,protenix,d86,seed3_r1,8q7s_c_sample_4.cif,0.093,0.75,0.9583,24
8q7s_C,protenix,d86,seed3_r2,8q7s_c_sample_0.cif,0.102,0.68,0.88,25
8q7s_C,protenix,d86,seed3_r2,8q7s_c_sample_1.cif,0.059,0.7917,0.9583,24
8q7s_C,protenix,d86,seed3_r2,8q7s_c_sample_2.cif,0.052,0.6071,0.9286,28
8q7s_C,protenix,d86,seed3_r2,8q7s_c_sample_3.cif,0.199,0.7391,0.913,23
8q7s_C,protenix,d86,seed3_r2,8q7s_c_sample_4.cif,0.341,0.7143,0.8929,28
8q7s_C,protenix,d86,seed3_r3,8q7s_c_sample_0.cif,0.08,0.64,0.92,25
8q7s_C,protenix,d86,seed3_r3,8q7s_c_sample_1.cif,0.107,0.8,0.92,25
8q7s_C,protenix,d86,seed3_r3,8q7s_c_sample_2.cif,0.062,0.7143,0.8571,21
8q7s_C,protenix,d86,seed3_r3,8q7s_c_sample_3.cif,0.419,0.7097,0.9677,31
8q7s_C,protenix,d86,seed3_r3,8q7s_c_sample_4.cif,0.1,0.7778,0.9259,27
8q7s_C,protenix,d86,seed4_r0,8q7s_c_sample_0.cif,0.073,0.625,0.8438,32
8q7s_C,protenix,d86,seed4_r0,8q7s_c_sample_1.cif,0.06,0.7037,0.8148,27
8q7s_C,protenix,d86,seed4_r0,8q7s_c_sample_2.cif,0.044,0.6667,0.8519,27
8q7s_C,protenix,d86,seed4_r0,8q7s_c_sample_3.cif,0.07,0.72,0.96,25
8q7s_C,protenix,d86,seed4_r0,8q7s_c_sample_4.cif,0.065,0.7407,0.963,27
8q7s_C,protenix,d86,seed4_r1,8q7s_c_sample_0.cif,0.098,0.7857,0.9286,28
8q7s_C,protenix,d86,seed4_r1,8q7s_c_sample_1.cif,0.067,0.68,0.92,25
8q7s_C,protenix,d86,seed4_r1,8q7s_c_sample_2.cif,0.044,0.7778,0.9259,27
8q7s_C,protenix,d86,seed4_r1,8q7s_c_sample_3.cif,0.054,0.9565,0.9565,23
8q7s_C,protenix,d86,seed4_r1,8q7s_c_sample_4.cif,0.069,0.8182,0.9545,22
8q7s_C,protenix,d86,seed4_r2,8q7s_c_sample_0.cif,0.077,0.6667,0.9,30
8q7s_C,protenix,d86,seed4_r2,8q7s_c_sample_1.cif,0.153,0.7419,0.9355,31
8q7s_C,protenix,d86,seed4_r2,8q7s_c_sample_2.cif,0.142,0.75,0.8571,28
8q7s_C,protenix,d86,seed4_r2,8q7s_c_sample_3.cif,0.081,0.7037,0.8889,27
8q7s_C,protenix,d86,seed4_r2,8q7s_c_sample_4.cif,0.047,0.7407,0.963,27
8q7s_C,protenix,d86,seed4_r3,8q7s_c_sample_0.cif,0.081,0.7,0.9,30
8q7s_C,protenix,d86,seed4_r3,8q7s_c_sample_1.cif,0.041,0.7241,0.8966,29
8q7s_C,protenix,d86,seed4_r3,8q7s_c_sample_2.cif,0.149,0.75,0.9286,28
8q7s_C,protenix,d86,seed4_r3,8q7s_c_sample_3.cif,0.171,0.8077,0.9615,26
8q7s_C,protenix,d86,seed4_r3,8q7s_c_sample_4.cif,0.092,0.8,0.88,25
8q7s_C,protenix,d86,seed5_r0,8q7s_c_sample_0.cif,0.08,0.625,0.75,24
8q7s_C,protenix,d86,seed5_r0,8q7s_c_sample_1.cif,0.099,0.6316,0.7895,38
8q7s_C,protenix,d86,seed5_r0,8q7s_c_sample_2.cif,0.16,0.6061,0.9091,33
8q7s_C,protenix,d86,seed5_r0,8q7s_c_sample_3.cif,0.06,0.4737,0.7895,38
8q7s_C,protenix,d86,seed5_r0,8q7s_c_sample_4.cif,0.011,0.0,0.125,32
8q7s_C,protenix,d86,seed5_r1,8q7s_c_sample_0.cif,0.075,0.6875,0.9375,32
8q7s_C,protenix,d86,seed5_r1,8q7s_c_sample_1.cif,0.084,0.625,0.875,32
8q7s_C,protenix,d86,seed5_r1,8q7s_c_sample_2.cif,0.104,0.6552,0.8276,29
8q7s_C,protenix,d86,seed5_r1,8q7s_c_sample_3.cif,0.201,0.7241,0.931,29
8q7s_C,protenix,d86,seed5_r1,8q7s_c_sample_4.cif,0.049,0.75,0.9643,28
8q7s_C,protenix,d86,seed5_r2,8q7s_c_sample_0.cif,0.081,0.6176,0.8235,34
8q7s_C,protenix,d86,seed5_r2,8q7s_c_sample_1.cif,0.148,0.6111,0.8889,36
8q7s_C,protenix,d86,seed5_r2,8q7s_c_sample_2.cif,0.183,0.6471,0.9412,34
8q7s_C,protenix,d86,seed5_r2,8q7s_c_sample_3.cif,0.103,0.7692,0.9615,26
8q7s_C,protenix,d86,seed5_r2,8q7s_c_sample_4.cif,0.012,0.0256,0.2564,39
8q7s_C,protenix,d86,seed5_r3,8q7s_c_sample_0.cif,0.073,0.6538,0.8077,26
8q7s_C,protenix,d86,seed5_r3,8q7s_c_sample_1.cif,0.1,0.625,0.875,32
8q7s_C,protenix,d86,seed5_r3,8q7s_c_sample_2.cif,0.069,0.7586,0.8966,29
8q7s_C,protenix,d86,seed5_r3,8q7s_c_sample_3.cif,0.165,0.697,0.9091,33
8q7s_C,protenix,d86,seed5_r3,8q7s_c_sample_4.cif,0.012,0.027,0.2973,37
8q7s_C,protenix,d86,seedfull_r0,8q7s_c_sample_0.cif,0.09,0.7308,0.9231,26
8q7s_C,protenix,d86,seedfull_r0,8q7s_c_sample_1.cif,0.061,0.8696,0.9565,23
8q7s_C,protenix,d86,seedfull_r0,8q7s_c_sample_2.cif,0.064,0.72,0.92,25
8q7s_C,protenix,d86,seedfull_r0,8q7s_c_sample_3.cif,0.06,0.8333,0.9583,24
8q7s_C,protenix,d86,seedfull_r0,8q7s_c_sample_4.cif,0.089,0.6071,0.8929,28
8q7s_C,protenix,d86,seedfull_r1,8q7s_c_sample_0.cif,0.035,0.6333,0.8667,30
8q7s_C,protenix,d86,seedfull_r1,8q7s_c_sample_1.cif,0.084,0.6552,0.8966,29
8q7s_C,protenix,d86,seedfull_r1,8q7s_c_sample_2.cif,0.119,0.625,0.9062,32
8q7s_C,protenix,d86,seedfull_r1,8q7s_c_sample_3.cif,0.065,0.75,0.9583,24
8q7s_C,protenix,d86,seedfull_r1,8q7s_c_sample_4.cif,0.061,0.8077,0.9615,26
8q7s_C,protenix,d86,seedfull_r2,8q7s_c_sample_0.cif,0.067,0.7917,0.9167,24
8q7s_C,protenix,d86,seedfull_r2,8q7s_c_sample_1.cif,0.062,0.8077,0.9615,26
8q7s_C,protenix,d86,seedfull_r2,8q7s_c_sample_2.cif,0.064,0.7083,0.9167,24
8q7s_C,protenix,d86,seedfull_r2,8q7s_c_sample_3.cif,0.061,0.8333,0.9583,24
8q7s_C,protenix,d86,seedfull_r2,8q7s_c_sample_4.cif,0.09,0.6071,0.9286,28
8q7s_C,protenix,d86,seedfull_r3,8q7s_c_sample_0.cif,0.034,0.6774,0.9677,31
8q7s_C,protenix,d86,seedfull_r3,8q7s_c_sample_1.cif,0.092,0.75,0.9286,28
8q7s_C,protenix,d86,seedfull_r3,8q7s_c_sample_2.cif,0.064,0.7692,0.9231,26
8q7s_C,protenix,d86,seedfull_r3,8q7s_c_sample_3.cif,0.058,0.875,0.9583,24
8q7s_C,protenix,d86,seedfull_r3,8q7s_c_sample_4.cif,0.132,0.6452,0.871,31
8q7s_C,protenix,d86,seedfull_r4,8q7s_c_sample_0.cif,0.067,0.7917,0.9167,24
8q7s_C,protenix,d86,seedfull_r4,8q7s_c_sample_1.cif,0.063,0.8077,0.9615,26
8q7s_C,protenix,d86,seedfull_r4,8q7s_c_sample_2.cif,0.064,0.7391,0.9565,23
8q7s_C,protenix,d86,seedfull_r4,8q7s_c_sample_3.cif,0.059,0.913,0.9565,23
8q7s_C,protenix,d86,seedfull_r4,8q7s_c_sample_4.cif,0.09,0.5862,0.8966,29
8q7s_C,protenix,d86,seedfull_r5,8q7s_c_sample_0.cif,0.035,0.625,0.875,32
8q7s_C,protenix,d86,seedfull_r5,8q7s_c_sample_1.cif,0.084,0.6333,0.9,30
8q7s_C,protenix,d86,seedfull_r5,8q7s_c_sample_2.cif,0.12,0.6176,0.9118,34
8q7s_C,protenix,d86,seedfull_r5,8q7s_c_sample_3.cif,0.064,0.7391,0.9565,23
8q7s_C,protenix,d86,seedfull_r5,8q7s_c_sample_4.cif,0.06,0.875,0.9583,24
8q7s_C,protenix,d86,seedfull_r6,8q7s_c_sample_0.cif,0.036,0.6,0.7714,35
8q7s_C,protenix,d86,seedfull_r6,8q7s_c_sample_1.cif,0.083,0.6667,0.9,30
8q7s_C,protenix,d86,seedfull_r6,8q7s_c_sample_2.cif,0.056,0.88,0.96,25
8q7s_C,protenix,d86,seedfull_r6,8q7s_c_sample_3.cif,0.064,0.7083,0.9167,24
8q7s_C,protenix,d86,seedfull_r6,8q7s_c_sample_4.cif,0.095,0.5517,0.8621,29
8q7s_C,protenix,d86,seedfull_r7,8q7s_c_sample_0.cif,0.034,0.6667,0.9259,27
8q7s_C,protenix,d86,seedfull_r7,8q7s_c_sample_1.cif,0.087,0.7586,0.931,29
8q7s_C,protenix,d86,seedfull_r7,8q7s_c_sample_2.cif,0.066,0.7826,0.8696,23
8q7s_C,protenix,d86,seedfull_r7,8q7s_c_sample_3.cif,0.058,0.913,0.9565,23
8q7s_C,protenix,d86,seedfull_r7,8q7s_c_sample_4.cif,0.16,0.6667,0.8667,30
