target,model,depth,seed,pose,dockq,recall,overrep,n_contact
9azv_HL,protenix,d293,seed4_r1,9azv_hl_sample_2.cif,0.005,0.0,0.9535,43
9azv_HL,protenix,d293,seed4_r1,9azv_hl_sample_3.cif,0.008,0.0,0.9565,46
9azv_HL,protenix,d293,seed4_r1,9azv_hl_sample_4.cif,0.008,0.0606,0.9697,66
9azv_HL,protenix,d293,seed4_r2,9azv_hl_sample_0.cif,0.005,0.0625,1.0,32
9azv_HL,protenix,d293,seed4_r2,9azv_hl_sample_1.cif,0.005,0.3704,1.0,54
9azv_HL,protenix,d293,seed4_r2,9azv_hl_sample_2.cif,0.005,0.0,1.0,41
9azv_HL,protenix,d293,seed4_r2,9azv_hl_sample_3.cif,0.007,0.025,1.0,40
9azv_HL,protenix,d293,seed4_r2,9azv_hl_sample_4.cif,0.006,0.2373,1.0,59
9azv_HL,protenix,d293,seed4_r3,9azv_hl_sample_0.cif,0.006,0.3019,1.0,53
9azv_HL,protenix,d293,seed4_r3,9azv_hl_sample_1.cif,0.007,0.0566,0.9811,53
9azv_HL,protenix,d293,seed4_r3,9azv_hl_sample_2.cif,0.006,0.0213,0.9787,47
9azv_HL,protenix,d293,seed4_r3,9azv_hl_sample_3.cif,0.013,0.0,0.9062,32
9azv_HL,protenix,d293,seed4_r3,9azv_hl_sample_4.cif,0.005,0.0909,0.9773,44
9azv_HL,protenix,d293,seed5_r0,9azv_hl_sample_0.cif,0.007,0.0161,0.9839,62
9azv_HL,protenix,d293,seed5_r0,9azv_hl_sample_1.cif,0.008,0.0156,0.9688,64
9azv_HL,protenix,d293,seed5_r0,9azv_hl_sample_2.cif,0.006,0.2742,0.9516,62
9azv_HL,protenix,d293,seed5_r0,9azv_hl_sample_3.cif,0.005,0.02,0.96,50
9azv_HL,protenix,d293,seed5_r0,9azv_hl_sample_4.cif,0.01,0.0222,0.9333,45
9azv_HL,protenix,d293,seed5_r1,9azv_hl_sample_0.cif,0.016,0.0179,0.9821,56
9azv_HL,protenix,d293,seed5_r1,9azv_hl_sample_1.cif,0.007,0.0476,0.9524,42
9azv_HL,protenix,d293,seed5_r1,9azv_hl_sample_2.cif,0.007,0.037,0.9444,54
9azv_HL,protenix,d293,seed5_r1,9azv_hl_sample_3.cif,0.012,0.0217,0.9565,46
9azv_HL,protenix,d293,seed5_r1,9azv_hl_sample_4.cif,0.016,0.0182,0.9818,55
9azv_HL,protenix,d293,seed5_r2,9azv_hl_sample_0.cif,0.007,0.0159,0.9683,63
9azv_HL,protenix,d293,seed5_r2,9azv_hl_sample_1.cif,0.014,0.0238,0.9524,42
9azv_HL,protenix,d293,seed5_r2,9azv_hl_sample_2.cif,0.014,0.0,0.9592,49
9azv_HL,protenix,d293,seed5_r2,9azv_hl_sample_3.cif,0.013,0.0513,0.9231,39
9azv_HL,protenix,d293,seed5_r2,9azv_hl_sample_4.cif,0.005,0.0256,0.9487,39
9azv_HL,protenix,d293,seed5_r3,9azv_hl_sample_0.cif,0.017,0.1042,0.9375,48
9azv_HL,protenix,d293,seed5_r3,9azv_hl_sample_1.cif,0.006,0.0,0.94,50
9azv_HL,protenix,d293,seed5_r3,9azv_hl_sample_2.cif,0.009,0.0,0.963,54
9azv_HL,protenix,d293,seed5_r3,9azv_hl_sample_3.cif,0.005,0.0192,0.9615,52
9azv_HL,protenix,d293,seed5_r3,9azv_hl_sample_4.cif,0.008,0.0217,0.9783,46
9azv_HL,protenix,d293,seedfull_r0,9azv_hl_sample_0.cif,0.102,0.3548,0.9839,62
9azv_HL,protenix,d293,seedfull_r0,9azv_hl_sample_1.cif,0.126,0.3607,0.9672,61
9azv_HL,protenix,d293,seedfull_r0,9azv_hl_sample_2.cif,0.007,0.1429,0.9841,63
9azv_HL,protenix,d293,seedfull_r0,9azv_hl_sample_3.cif,0.008,0.0,0.9744,39
9azv_HL,protenix,d293,seedfull_r0,9azv_hl_sample_4.cif,0.019,0.3077,1.0,39
9azv_HL,protenix,d293,seedfull_r1,9azv_hl_sample_0.cif,0.01,0.0233,1.0,43
9azv_HL,protenix,d293,seedfull_r1,9azv_hl_sample_1.cif,0.029,0.6286,0.9714,35
9azv_HL,protenix,d293,seedfull_r1,9azv_hl_sample_2.cif,0.034,0.3333,0.9683,63
9azv_HL,protenix,d293,seedfull_r1,9azv_hl_sample_3.cif,0.006,0.0656,1.0,61
9azv_HL,protenix,d293,seedfull_r1,9azv_hl_sample_4.cif,0.021,0.3913,1.0,46
9azv_HL,protenix,d293,seedfull_r2,9azv_hl_sample_0.cif,0.022,0.5238,1.0,42
9azv_HL,protenix,d293,seedfull_r2,9azv_hl_sample_1.cif,0.015,0.5128,1.0,39
9azv_HL,protenix,d293,seedfull_r2,9azv_hl_sample_2.cif,0.014,0.46,1.0,50
9azv_HL,protenix,d293,seedfull_r2,9azv_hl_sample_3.cif,0.014,0.3571,0.9821,56
9azv_HL,protenix,d293,seedfull_r2,9azv_hl_sample_4.cif,0.007,0.3607,0.9836,61
9azv_HL,protenix,d293,seedfull_r3,9azv_hl_sample_0.cif,0.006,0.0476,0.9524,63
9azv_HL,protenix,d293,seedfull_r3,9azv_hl_sample_1.cif,0.041,0.3966,0.9655,58
9azv_HL,protenix,d293,seedfull_r3,9azv_hl_sample_2.cif,0.008,0.127,0.9841,63
9azv_HL,protenix,d293,seedfull_r3,9azv_hl_sample_3.cif,0.102,0.3333,0.9697,66
9azv_HL,protenix,d293,seedfull_r3,9azv_hl_sample_4.cif,0.006,0.0,0.9487,39
9azv_HL,protenix,d293,seedfull_r4,9azv_hl_sample_0.cif,0.008,0.4054,1.0,37
9azv_HL,protenix,d293,seedfull_r4,9azv_hl_sample_1.cif,0.016,0.5263,0.9737,38
9azv_HL,protenix,d293,seedfull_r4,9azv_hl_sample_2.cif,0.01,0.0233,0.9767,43
9azv_HL,protenix,d293,seedfull_r4,9azv_hl_sample_3.cif,0.007,0.0196,1.0,51
9azv_HL,protenix,d293,seedfull_r4,9azv_hl_sample_4.cif,0.009,0.5862,0.9655,29
9azv_HL,protenix,d293,seedfull_r5,9azv_hl_sample_0.cif,0.006,0.3261,0.9783,46
9azv_HL,protenix,d293,seedfull_r5,9azv_hl_sample_1.cif,0.008,0.3443,0.9836,61
9azv_HL,protenix,d293,seedfull_r5,9azv_hl_sample_2.cif,0.007,0.3333,1.0,54
9azv_HL,protenix,d293,seedfull_r5,9azv_hl_sample_3.cif,0.009,0.5227,1.0,44
9azv_HL,protenix,d293,seedfull_r5,9azv_hl_sample_4.cif,0.007,0.1,1.0,30
9azv_HL,protenix,d293,seedfull_r6,9azv_hl_sample_0.cif,0.12,0.3607,0.9672,61
9azv_HL,protenix,d293,seedfull_r6,9azv_hl_sample_1.cif,0.008,0.0488,0.9634,82
9azv_HL,protenix,d293,seedfull_r6,9azv_hl_sample_2.cif,0.008,0.0,0.9714,70
9azv_HL,protenix,d293,seedfull_r6,9azv_hl_sample_3.cif,0.007,0.3793,1.0,58
9azv_HL,protenix,d293,seedfull_r6,9azv_hl_sample_4.cif,0.013,0.0577,0.9615,52
9azv_HL,protenix,d293,seedfull_r7,9azv_hl_sample_0.cif,0.01,0.1429,0.9821,56
9azv_HL,protenix,d293,seedfull_r7,9azv_hl_sample_1.cif,0.006,0.3519,0.9815,54
9azv_HL,protenix,d293,seedfull_r7,9azv_hl_sample_2.cif,0.091,0.3929,0.9643,56
9azv_HL,protenix,d293,seedfull_r7,9azv_hl_sample_3.cif,0.102,0.4,0.9667,60
9azv_HL,protenix,d293,seedfull_r7,9azv_hl_sample_4.cif,0.012,0.0357,0.9464,56
