target,model,depth,seed,pose,dockq,recall,overrep,n_contact
8k46_I,protenix,d23,seed0_r2,8k46_i_sample_1.cif,0.048,0.5135,0.3243,37
8k46_I,protenix,d23,seed0_r2,8k46_i_sample_2.cif,0.119,0.5667,0.2,30
8k46_I,protenix,d23,seed0_r2,8k46_i_sample_3.cif,0.013,0.0294,0.9118,34
8k46_I,protenix,d23,seed0_r2,8k46_i_sample_4.cif,0.013,0.0,0.2812,32
8k46_I,protenix,d23,seed0_r3,8k46_i_sample_0.cif,0.121,0.5946,0.2973,37
8k46_I,protenix,d23,seed0_r3,8k46_i_sample_1.cif,0.056,0.5556,0.2222,36
8k46_I,protenix,d23,seed0_r3,8k46_i_sample_2.cif,0.014,0.0571,0.9714,35
8k46_I,protenix,d23,seed0_r3,8k46_i_sample_3.cif,0.01,0.0,0.7308,26
8k46_I,protenix,d23,seed0_r3,8k46_i_sample_4.cif,0.018,0.1034,1.0,29
8k46_I,protenix,d23,seed1_r0,8k46_i_sample_0.cif,0.017,0.0541,0.7838,37
8k46_I,protenix,d23,seed1_r0,8k46_i_sample_1.cif,0.019,0.0909,0.7576,33
8k46_I,protenix,d23,seed1_r0,8k46_i_sample_2.cif,0.017,0.0541,0.8108,37
8k46_I,protenix,d23,seed1_r0,8k46_i_sample_3.cif,0.016,0.0645,0.8065,31
8k46_I,protenix,d23,seed1_r0,8k46_i_sample_4.cif,0.019,0.0857,0.9143,35
8k46_I,protenix,d23,seed1_r1,8k46_i_sample_0.cif,0.02,0.0938,0.75,32
8k46_I,protenix,d23,seed1_r1,8k46_i_sample_1.cif,0.017,0.1081,0.7838,37
8k46_I,protenix,d23,seed1_r1,8k46_i_sample_2.cif,0.017,0.0541,0.8378,37
8k46_I,protenix,d23,seed1_r1,8k46_i_sample_3.cif,0.019,0.0606,0.9394,33
8k46_I,protenix,d23,seed1_r1,8k46_i_sample_4.cif,0.016,0.0714,0.7857,28
8k46_I,protenix,d23,seed1_r2,8k46_i_sample_0.cif,0.018,0.1081,0.7838,37
8k46_I,protenix,d23,seed1_r2,8k46_i_sample_1.cif,0.02,0.0938,0.75,32
8k46_I,protenix,d23,seed1_r2,8k46_i_sample_2.cif,0.018,0.0541,0.8108,37
8k46_I,protenix,d23,seed1_r2,8k46_i_sample_3.cif,0.019,0.0645,0.9355,31
8k46_I,protenix,d23,seed1_r2,8k46_i_sample_4.cif,0.017,0.0714,0.8214,28
8k46_I,protenix,d23,seed1_r3,8k46_i_sample_0.cif,0.019,0.1053,0.7895,38
8k46_I,protenix,d23,seed1_r3,8k46_i_sample_1.cif,0.02,0.1212,0.7576,33
8k46_I,protenix,d23,seed1_r3,8k46_i_sample_2.cif,0.018,0.0286,0.8571,35
8k46_I,protenix,d23,seed1_r3,8k46_i_sample_3.cif,0.019,0.0769,0.7949,39
8k46_I,protenix,d23,seed1_r3,8k46_i_sample_4.cif,0.016,0.1034,0.7931,29
8k46_I,protenix,d23,seed2_r0,8k46_i_sample_0.cif,0.018,0.069,0.8621,29
8k46_I,protenix,d23,seed2_r0,8k46_i_sample_1.cif,0.02,0.1316,0.6842,38
8k46_I,protenix,d23,seed2_r0,8k46_i_sample_2.cif,0.022,0.1111,0.7778,27
8k46_I,protenix,d23,seed2_r0,8k46_i_sample_3.cif,0.015,0.0606,0.8485,33
8k46_I,protenix,d23,seed2_r0,8k46_i_sample_4.cif,0.021,0.15,0.9,20
8k46_I,protenix,d23,seed2_r1,8k46_i_sample_0.cif,0.016,0.0385,0.9231,26
8k46_I,protenix,d23,seed2_r1,8k46_i_sample_1.cif,0.025,0.1081,0.7027,37
8k46_I,protenix,d23,seed2_r1,8k46_i_sample_2.cif,0.017,0.1,0.8,30
8k46_I,protenix,d23,seed2_r1,8k46_i_sample_3.cif,0.025,0.1034,0.8966,29
8k46_I,protenix,d23,seed2_r1,8k46_i_sample_4.cif,0.013,0.0606,0.8182,33
8k46_I,protenix,d23,seed2_r2,8k46_i_sample_0.cif,0.02,0.1316,0.6842,38
8k46_I,protenix,d23,seed2_r2,8k46_i_sample_1.cif,0.018,0.0714,0.8571,28
8k46_I,protenix,d23,seed2_r2,8k46_i_sample_2.cif,0.017,0.0556,0.8611,36
8k46_I,protenix,d23,seed2_r2,8k46_i_sample_3.cif,0.022,0.1,0.8,30
8k46_I,protenix,d23,seed2_r2,8k46_i_sample_4.cif,0.015,0.0286,0.8,35
8k46_I,protenix,d23,seed2_r3,8k46_i_sample_0.cif,0.018,0.0667,0.8667,30
8k46_I,protenix,d23,seed2_r3,8k46_i_sample_1.cif,0.017,0.0541,0.8378,37
8k46_I,protenix,d23,seed2_r3,8k46_i_sample_2.cif,0.015,0.0244,0.7317,41
8k46_I,protenix,d23,seed2_r3,8k46_i_sample_3.cif,0.015,0.0303,0.8182,33
8k46_I,protenix,d23,seed2_r3,8k46_i_sample_4.cif,0.023,0.0968,0.7742,31
8k46_I,protenix,d23,seed3_r0,8k46_i_sample_0.cif,0.019,0.0556,0.7778,36
8k46_I,protenix,d23,seed3_r0,8k46_i_sample_1.cif,0.041,0.4634,0.3415,41
8k46_I,protenix,d23,seed3_r0,8k46_i_sample_2.cif,0.016,0.0541,0.9459,37
8k46_I,protenix,d23,seed3_r0,8k46_i_sample_3.cif,0.044,0.303,0.697,33
8k46_I,protenix,d23,seed3_r0,8k46_i_sample_4.cif,0.013,0.0286,0.8571,35
8k46_I,protenix,d23,seed3_r1,8k46_i_sample_0.cif,0.101,0.6897,0.3103,29
8k46_I,protenix,d23,seed3_r1,8k46_i_sample_1.cif,0.014,0.027,0.9459,37
8k46_I,protenix,d23,seed3_r1,8k46_i_sample_2.cif,0.015,0.1,0.975,40
8k46_I,protenix,d23,seed3_r1,8k46_i_sample_3.cif,0.013,0.0312,0.9062,32
8k46_I,protenix,d23,seed3_r1,8k46_i_sample_4.cif,0.015,0.0769,1.0,26
8k46_I,protenix,d23,seed3_r2,8k46_i_sample_0.cif,0.017,0.0833,0.8333,36
8k46_I,protenix,d23,seed3_r2,8k46_i_sample_1.cif,0.027,0.0833,0.9167,36
8k46_I,protenix,d23,seed3_r2,8k46_i_sample_2.cif,0.017,0.0606,0.9091,33
8k46_I,protenix,d23,seed3_r2,8k46_i_sample_3.cif,0.012,0.0385,0.9615,26
8k46_I,protenix,d23,seed3_r2,8k46_i_sample_4.cif,0.103,0.6552,0.2759,29
8k46_I,protenix,d23,seed3_r3,8k46_i_sample_0.cif,0.015,0.0278,0.7778,36
8k46_I,protenix,d23,seed3_r3,8k46_i_sample_1.cif,0.017,0.0526,0.7368,38
8k46_I,protenix,d23,seed3_r3,8k46_i_sample_2.cif,0.015,0.0488,0.8293,41
8k46_I,protenix,d23,seed3_r3,8k46_i_sample_3.cif,0.015,0.027,0.8378,37
8k46_I,protenix,d23,seed3_r3,8k46_i_sample_4.cif,0.014,0.0556,0.8611,36
8k46_I,protenix,d23,seed4_r0,8k46_i_sample_0.cif,0.018,0.1053,0.7895,38
8k46_I,protenix,d23,seed4_r0,8k46_i_sample_1.cif,0.017,0.0,0.8857,35
8k46_I,protenix,d23,seed4_r0,8k46_i_sample_2.cif,0.021,0.0938,0.7812,32
8k46_I,protenix,d23,seed4_r0,8k46_i_sample_3.cif,0.012,0.0645,0.8065,31
8k46_I,protenix,d23,seed4_r0,8k46_i_sample_4.cif,0.014,0.0571,0.8857,35
8k46_I,protenix,d23,seed4_r1,8k46_i_sample_0.cif,0.018,0.075,0.825,40
8k46_I,protenix,d23,seed4_r1,8k46_i_sample_1.cif,0.017,0.0263,0.8684,38
8k46_I,protenix,d23,seed4_r1,8k46_i_sample_2.cif,0.016,0.0882,0.9118,34
8k46_I,protenix,d23,seed4_r1,8k46_i_sample_3.cif,0.02,0.0882,0.7941,34
8k46_I,protenix,d23,seed4_r1,8k46_i_sample_4.cif,0.012,0.0882,0.7941,34
8k46_I,protenix,d23,seed4_r2,8k46_i_sample_0.cif,0.018,0.0541,0.8919,37
8k46_I,protenix,d23,seed4_r2,8k46_i_sample_1.cif,0.021,0.0857,0.7714,35
8k46_I,protenix,d23,seed4_r2,8k46_i_sample_2.cif,0.021,0.0938,0.8438,32
8k46_I,protenix,d23,seed4_r2,8k46_i_sample_3.cif,0.015,0.069,0.8966,29
8k46_I,protenix,d23,seed4_r2,8k46_i_sample_4.cif,0.012,0.05,1.0,20
8k46_I,protenix,d23,seed4_r3,8k46_i_sample_0.cif,0.015,0.0909,0.7879,33
8k46_I,protenix,d23,seed4_r3,8k46_i_sample_1.cif,0.02,0.069,0.7931,29
8k46_I,protenix,d23,seed4_r3,8k46_i_sample_2.cif,0.017,0.0357,0.9286,28
8k46_I,protenix,d23,seed4_r3,8k46_i_sample_3.cif,0.016,0.0526,0.8421,38
8k46_I,protenix,d23,seed4_r3,8k46_i_sample_4.cif,0.012,0.0606,0.9697,33
8k46_I,protenix,d23,seed5_r0,8k46_i_sample_0.cif,0.055,0.3261,0.0217,46
8k46_I,protenix,d23,seed5_r0,8k46_i_sample_1.cif,0.037,0.2778,0.0,36
8k46_I,protenix,d23,seed5_r0,8k46_i_sample_2.cif,0.056,0.3077,0.0,39
8k46_I,protenix,d23,seed5_r0,8k46_i_sample_3.cif,0.045,0.5526,0.2632,38
8k46_I,protenix,d23,seed5_r0,8k46_i_sample_4.cif,0.067,0.5946,0.2703,37
8k46_I,protenix,d23,seed5_r1,8k46_i_sample_0.cif,0.015,0.0,0.96,25
8k46_I,protenix,d23,seed5_r1,8k46_i_sample_1.cif,0.016,0.1176,0.8529,34
8k46_I,protenix,d23,seed5_r1,8k46_i_sample_2.cif,0.016,0.0968,0.8387,31
8k46_I,protenix,d23,seed5_r1,8k46_i_sample_3.cif,0.012,0.04,0.96,25
8k46_I,protenix,d23,seed5_r1,8k46_i_sample_4.cif,0.013,0.0417,1.0,24
8k46_I,protenix,d23,seed5_r2,8k46_i_sample_0.cif,0.016,0.0,0.8286,35
8k46_I,protenix,d23,seed5_r2,8k46_i_sample_1.cif,0.019,0.1111,0.8889,27
8k46_I,protenix,d23,seed5_r2,8k46_i_sample_2.cif,0.016,0.037,0.963,27
