target,model,depth,seed,pose,dockq,recall,overrep,n_contact
9yc6_HL,protenix,d611,seedfull_r4,9yc6_hl_sample_2.cif,0.008,0.2167,,60
9yc6_HL,protenix,d611,seedfull_r4,9yc6_hl_sample_3.cif,0.017,0.0411,,73
9yc6_HL,protenix,d611,seedfull_r4,9yc6_hl_sample_4.cif,0.018,0.1486,,74
9yc6_HL,protenix,d611,seedfull_r5,9yc6_hl_sample_0.cif,0.02,0.2222,,45
9yc6_HL,protenix,d611,seedfull_r5,9yc6_hl_sample_1.cif,0.019,0.1897,,58
9yc6_HL,protenix,d611,seedfull_r5,9yc6_hl_sample_2.cif,0.023,0.2381,,63
9yc6_HL,protenix,d611,seedfull_r5,9yc6_hl_sample_3.cif,0.015,0.1846,,65
9yc6_HL,protenix,d611,seedfull_r5,9yc6_hl_sample_4.cif,0.009,0.0962,,52
9yc6_HL,protenix,d611,seedfull_r6,9yc6_hl_sample_0.cif,0.013,0.1642,,67
9yc6_HL,protenix,d611,seedfull_r6,9yc6_hl_sample_1.cif,0.037,0.2,,50
9yc6_HL,protenix,d611,seedfull_r6,9yc6_hl_sample_2.cif,0.013,0.0882,,68
9yc6_HL,protenix,d611,seedfull_r6,9yc6_hl_sample_3.cif,0.013,0.1048,,105
9yc6_HL,protenix,d611,seedfull_r6,9yc6_hl_sample_4.cif,0.01,0.4516,,31
9yc6_HL,protenix,d611,seedfull_r7,9yc6_hl_sample_0.cif,0.007,0.197,,66
9yc6_HL,protenix,d611,seedfull_r7,9yc6_hl_sample_1.cif,0.019,0.1176,,68
9yc6_HL,protenix,d611,seedfull_r7,9yc6_hl_sample_2.cif,0.008,0.0533,,75
9yc6_HL,protenix,d611,seedfull_r7,9yc6_hl_sample_3.cif,0.063,0.25,,52
9yc6_HL,protenix,d611,seedfull_r7,9yc6_hl_sample_4.cif,0.02,0.2281,,57
